sim,sample_size,sensitivity,specificity,misrate,p,p_min,p_max,overall_or,or_t,theta0,theta1_true,theta1
10000,100,1,1,0.8,0.0453,0.0412233357682468,0.0493766642317532,1.09803921568627,1.5,0.05,0.0731707317073171,0.0546341463414634
10000,100,1,1,0.81,0.0485,0.0442888797187993,0.0527111202812007,1.09311443273707,1.5,0.05,0.0731707317073171,0.0544024390243903
10000,100,1,1,0.82,0.0442,0.0401708166706545,0.0482291833293455,1.08819206271436,1.5,0.05,0.0731707317073171,0.0541707317073171
10000,100,1,1,0.83,0.0432,0.0392145731956611,0.0471854268043389,1.08327210384521,1.5,0.05,0.0731707317073171,0.0539390243902439
10000,100,1,1,0.84,0.041,0.0371129188038904,0.0448870811961096,1.07835455435847,1.5,0.05,0.0731707317073171,0.0537073170731707
10000,100,1,1,0.85,0.0423,0.0383544522105727,0.0462455477894273,1.0734394124847,1.5,0.05,0.0731707317073171,0.0534756097560976
10000,100,1,1,0.86,0.0451,0.0410319189379874,0.0491680810620126,1.06852667645619,1.5,0.05,0.0731707317073171,0.0532439024390244
10000,100,1,1,0.87,0.0463,0.0421807441470074,0.0504192558529926,1.06361634450697,1.5,0.05,0.0731707317073171,0.0530121951219512
10000,100,1,1,0.88,0.0444,0.0403621336856375,0.0484378663143625,1.0587084148728,1.5,0.05,0.0731707317073171,0.0527804878048781
10000,100,1,1,0.89,0.0421,0.0381633798132774,0.0460366201867226,1.05380288579115,1.5,0.05,0.0731707317073171,0.0525487804878049
10000,100,1,1,0.9,0.0435,0.0395013858703794,0.0474986141296206,1.04889975550122,1.5,0.05,0.0731707317073171,0.0523170731707317
10000,100,1,1,0.91,0.0432,0.0392145731956611,0.0471854268043389,1.04399902224395,1.5,0.05,0.0731707317073171,0.0520853658536585
10000,100,1,1,0.92,0.0443,0.0402664723653057,0.0483335276346943,1.03910068426197,1.5,0.05,0.0731707317073171,0.0518536585365854
10000,100,1,1,0.93,0.0459,0.0417977164896379,0.0500022835103622,1.03420473979966,1.5,0.05,0.0731707317073171,0.0516219512195122
10000,100,1,1,0.94,0.0409,0.0370174596301203,0.0447825403698797,1.02931118710308,1.5,0.05,0.0731707317073171,0.051390243902439
10000,100,1,1,0.95,0.0439,0.0398838835234652,0.0479161164765348,1.02442002442002,1.5,0.05,0.0731707317073171,0.0511585365853659
